categoria,codigo,nombre,descripcion
EC,CAMIPC2,"IMOU CUE IPC-C22EP",""
EC,CAMBUL2,"IMOU BULLET-2C IPC-F22P-0280B",""
EC,CAMRAN2,"IMOU RANGER IPC-TA22CP-B",""
EC,ALAMCR1,"IMOU ALARMA CONTROL REMOTO",""
EC,ALAP311,"IMOU ALARMA PUERTA ARD311-SW",""
EC,ALASEN1,"IMOU ALARMA SENSOR MOVIMIENTO",""
EC,ALASI10,"IMOU ALARMA SIRENA ARA10-SW",""
EC,ALA200E,"IMOU ESTACION ALARMA ARC2000E",""
EC,DECOHD,"Pack Deco HD",""
EC,I020136,"ONU EPON WK2802 - WIFI/TV C/L IMPORTADO","ART-GO - C/LOGO"
EC,N020136,"ONU EPON WK2802- WIFI/TV C/L NACIONAL","ART-GO - C/LOGO"
EC,I020169,"SET TOP BOX DVBCHD008-H265-ERI IMPORTADO","WIFI - DONGLE - ART-GO"
EC,N020169,"SET TOP BOX DVBCHD008-H265-ERI  NACIONAL","WIFI - DONGLE - ART-GO"
EC,N020098,"TARJETAS SMART ART-GO NACIONAL",""
EC,I020098,"TARJETAS SMART ART-GO IMPORTADO",""
EC,I040322,"BOTELLA/DOMO EMPALME 12 PELOS IMPORTADO",""
EC,N040322,"BOTELLA/DOMO EMPALME 12 PELOS NACIONAL",""
EC,N040090,"BOTELLA/DOMO EMPALME 144 PELOS NACIONAL",""
EC,I040090,"BOTELLA/DOMO EMPALME 144 PELOS IMPORTADO",""
EC,I040087,"BOTELLA/DOMO EMPALME 24 PELOS IMPORTADO",""
EC,N040087,"BOTELLA/DOMO EMPALME 24 PELOS NACIONAL",""
EC,N040088,"BOTELLA/DOMO EMPALME 48 PELOS NACIONAL",""
EC,I040088,"BOTELLA/DOMO EMPALME 48 PELOS IMPORTADO",""
EC,N020155,"ACCESS POINT EAP380-E DCN NACIONAL",""
EC,I010233,"PANEL WIFI WL8200-I2-R2 IMPORTADO","INDOOR - DCN"
EC,N010233,"PANEL WIFI WL8200-I2-R2 NACIONAL","INDOOR"
EC,I010234,"PANEL WIFI WL8200-IT3 IMPORTADO","OUTDOOR - DCN"
EC,N010234,"PANEL WIFI WL8200-IT3 NACIONAL","OUTDOOR"
EC,I020209,"ONU EPON WK3802CW - WIFI/TV IMPORTADO","ART-GO - S/LOGO"
EC,I020193,"ONU EPON WK3802CW - WIFI/TV C/L IMPORTADO","ART-GO - C/LOGO"
EC,N020193,"ONU EPON WK3802CW - WIFI/TV C/L NACIONAL","ART-GO - C/LOGO"
EC,N020209,"ONU EPON WK3802CW - WIFI/TV NACIONAL","ART-GO - S/LOGO"
EC,N020114,"ROUTER RB760 5P C/FUENTE NACIONAL",""
EC,I010085,"ROUTER MIKROTICK CRS212 IMPORTADO",""
EC,N010085,"ROUTER MIKROTICK CRS212 NACIONAL",""
EC,N010098,"ROUTER MIKROTIK RB2011UIAS NACIONAL","1 SFP"
EC,I010210,"ROUTER SW CRS317-1G-16S+RM IMPORTADO","MIKROTIK"
EC,N010210,"ROUTER SW CRS317-1G-16S+RM NACIONAL","MIKROTIK"
EC,I010331,"ROUTER CCR-1072 1G-8S+ IMPORTADO","MIKROTIK"
EC,N010331,"ROUTER CCR-1072 1G-8S+ NACIONAL","MIKROTIK"
EC,I010347,"SWITCH 8-PORT-SMART JETSTREAM IMPORTADO",""
EC,N010347,"SWITCH 8-PORT-SMART JETSTREAM NACIONAL",""
EC,N010360,"ROUTER CCR-1036 8G-2S S/CABLE NACIONAL","MIKROTICK"
EC,I010360,"ROUTER CCR-1036 8G-2S S/CABLE IMPORTADO","MIKROTICK"
EC,I010364,"NVD0905DH-4I-4K -DECODIFICADOR IMPORTADO","DAHUA"
EC,N010364,"NVD0905DH-4I-4K -DECODIFICADOR NACIONAL",""
EC,I010377,"PANEL WIFI WL8200-WH2 IMPORTADO","DCN INDOOR"
EC,I010378,"PANEL WIFI WL8200-WH2 IMPORTADO","48V (plug y POE 0.22A) Acceso gigabit por cable e inalámbrico2 p.de enlace ascendente gigabit. Puerto PSE p/alim.	4 puertos de enlace descendente gigabit.	2.4/5 G"
EC,I020041,"ONU EPON TV/WIFI 4 RJ45  KINGTYPE IMPORTADO","KINGTYPE"
EC,N020041,"ONU EPON TV/WIFI 4 RJ45 KINGTYPE NACIONAL","KINGTYPE"
EC,DH-IPC-HFW5442EP-ZE-2712,"Cámaras Fijas","DH-IPC-HFW5442EP-ZE-2712"
EC,DH-SD50232-HC-LA,"Cámaras Domo","DH-SD50232-HC-LA"
EC,PFA121,"Accesorio Cámara Fija 2","PFA121"
EC,DH-PFA150-V2,"Accesorio Cámara Domo","DH-PFA150-V2"
EC,DH MPT220,"Body Cam","DH-MPT220"
EC,I020168,"ONU XPON DUAL BAND 5G IMPORTADO","WK"
EC,N020168,"ONU XPON DUAL BAND 5G NACIONAL",""
EC,N020048,"ONU SOLO WIFI NACIONAL","KINGTYPE"
EC,I020080,"ONU 100 - IMPORT 2801 IMPORTADO","CK WOLK"
EC,N020080,"ONU 100 - IMPORT 2801 SIN WIFI",""
EC,I020082,"ONU EPON WIFI/TV/TEL. IMPORTADO","ART-GO"
EC,N020082,"ONU EPON WIFI/TV/TEL. NACIONAL","ART-GO"
EC,N020095,"ROUTER HAP-LITE S/FUENTE NACIONAL","MIKROTIK"
EC,I020147,"SET TOP BOX THS-9100X -H265 IMPORTADO","ART-GO"
EC,N020147,"SET TOP BOX THS-9100X -H265 NACIONAL",""
EC,I020148,"ONU G/EPON -3801- WIFI IMPORTADO","WK"
EC,N020148,"ONU G/EPON -3801- WIFI NACIONAL","WK"
EC,N020159,"ONU G/EPON -2801 WIFI -1 ANTENA","1 ANTENA -WK"
EC,N020160,"ONU G/EPON -2801 WIFI - 2 ANTENAS","2 ANTENA -WK"
EC,I020161,"SET TOP BOX- DCR-860J-QUAM IMPORTADO","ART-GO"
EC,N020162,"RECEPTOR WELLAV SET TOP BOX NACIONAL",""
EC,I020171,"FUENTE 12 V- 2A P/DOMO WIFIIMPORTADO",""
EC,N020171,"FUENTE 12 V- 2A P/DOMO WIFI NACIONAL",""
EC,N020180,"CABLE MODEM MOTO MB7220 NACIONAL","DOCSIS 3.0"
EC,N020181,"CABLE MODEM MOTO N300-MG7310 NACIONAL","DOCSIS 3.0- ROUTER"
EC,I020185,"SET TOP BOX DVBCHD008-H265 IMPORTADO","WIFI-DONGLE ART-GO"
EC,N020184,"ONU EPON WK2802 - WIFI/TV NACIONAL","ART-GO - C/LOGO"
EC,I020187,"SET TOP BOX IPTV- 16G 2GB IMPORTADO","MUESTRA"
EC,I020189,"SET TOP BOX IPTV- 64G 4GB IMPORTADO","MUESTRA"
EC,I020190,"SET TOP BOX IPTV- 128G 4GB IMPORTADO","MUESTRA"
EC,I020191,"CABLE CAMARA AUTO MC-PF3-B3-4 IMPORTADO",""
EC,N040174,"SOPORTE P/CAMARA - ADAPT. DS-1275ZJ",""
EC,I040174,"SOPORTE P/CAMARA -ADAPT COLUMN IMPORTADO",""
EC,N040189,"CAMARA IP DS-2CD6924F-IS NACIONAL",""
EC,I040189,"CAMARA IP DS-2CD6924F-IS IMPORTADO",""
EC,N040290,"CAMARA IP DOMO DH-SD60230U-HNI NACIONAL",""
EC,I040290,"CAMARA IP DOMO DH-SD60230U-HNI IMPORTADO",""
EC,I040291,"CAMARA IP DH IPC-HFW5830EP-Z IMPORTADO",""
EC,N040291,"CAMARA IP DH IPC-HFW5830EP-Z NACIONAL",""
EC,N040295,"CAMARA IPC-HFW8231EP-Z NACIONAL",""
EC,I040295,"CAMARA IPC-HFW8231EP-Z IMPORTADO",""
EC,N040297,"CAMARA MINI-DOM IP-D1B20PL0280 NACIONAL",""
EC,I040297,"CAMARA MINI-DOM IP-D1B20PL0280 IMPORTADO",""
EC,N040300,"TAPA P/CAMARA 60x40cm NACIONAL",""
EC,I040300,"TAPA P/CAMARA 60x40cm IMPORTADO",""
EC,N040313,"CAMARA MINI P/MOVIL HDBW4231F NACIONAL",""
EC,I040313,"CAMARA MINI P/MOVIL HDBW4231F IMPORTADO",""
EC,I040314,"CAMARA MINI P/MOVIL MBW4431P IMPORTADO",""
EC,N040314,"CAMARA MINI P/MOVIL MBW4431P NACIONAL",""
EC,N040316,"CAMARA BULLET EZ-IPC-B2B40P-ZS NACIONAL",""
EC,I040316,"CAMARA BULLET EZ-IPC-B2B40P-ZS IMPORTADO",""
EC,N040317,"CAMARA BULLET IPC-HFW5831EP-ZE NACIONAL",""
EC,I040317,"CAMARA BULLET IPC-HFW5831EP-ZE IMPORTADO",""
EC,I020192,"NVR AUTODHI-MNVR4104-GFW IMPORTADO","4 CHANNEL- DAHUA"
EC,N020192,"NVR AUTODHI-MNVR4104-GFW NACIONAL","4 CHANNEL- DAHUA"
EC,I020194,"ONU POE 8 PUERTO - OUTDOOR IMPORTADO","WOLK"
EC,N020194,"ONU POE 8 PUERTO - OUTDOOR NACIONAL","WOLK"
EC,I020204,"ONU XPON DCEG162-C-300 SINGLE BAND IMPORTADO","DCN 2ANT.2RJ45"
EC,N020204,"ONU XPON DCEG162-C-300 SINGLE BAND NACIONAL","DCN 2ANT.2RJ45"
EC,N020205,"ONU XPON DCEG164-VC1200 1-USB DUAL BAND NACIONAL","DCN 4-ANT4-RJ45"
EC,I020205,"ONU XPON DCEG164-VC1200 1-USB DUAL BANDIMPORTADO","DCN 4-ANT4-RJ45"
EC,N040319,"CAMARA DOMO PTZ DH-SD50230U NACIONAL",""
EC,I040319,"CAMARA DOMO PTZ DH-SD50230U IMPORTADO",""
EC,I040321,"CAMARA DOMO WIFI HDBW1435EP IMPORTADO",""
EC,N040331,"CAMARA DOMO PTZ DH-SD8A840WA NACIONAL",""
EC,I040331,"CAMARA DOMO PTZ DH-SD8A840WA IMPORTADO",""
EC,N040332,"CAMARA DOMO PTZ DH-SD6AL445XA NACIONAL",""
EC,I040332,"CAMARA DOMO PTZ DH-SD6AL445XA IMPORTADO",""
EC,N040334,"CAMARA BULLET IPC-HFW5442E-ZE NACIONAL",""
EC,I040334,"CAMARA BULLET IPC-HFW5442E-ZE IMPORTADO",""
EC,N040340,"SOPORTE CAMARA CALLE x2mts NACIONAL",""
EC,N040341,"SOPORTE CAMARA CALLE x3mts NACIONAL",""
EC,N040356,"SOPORTE CAMARA CALLE x1mts NACIONAL",""
EC,N060071,"DHI-NKB1000 KEYBOARD P/CAMARAS NACIONAL",""
EC,I060071,"DHI-NKB1000 KEYBOARD P/CAMARAS IMPORTADO",""
EC,N060075,"CAMARA WEBCAM CMSXJ22A NACIONAL",""
EC,I060075,"CAMARA WEBCAM CMSXJ22A IMPORTADO",""
EC,N040321,"CAMARA DOMO WIFI HDBW1435EP NACIONAL",""
EC,020152,"ONU EPON WK- WIFI/TV - PROVIDERS IMPORTADO","LOGO PROVIDERS"
EC,N040171,"NVR DS-7104NI-SL NACIONAL","P/CAMARA CCTV"
EC,N040191,"NVR DS - 7608 NI-K2/8P NACIONAL",""
EC,N040315,"NVR - MNVR1104-GFW P/MOVIL NACIONAL",""
EC,I040335,"CAM BULET DHI-ITC431-RW1F-IRL8","DAHUA"
EC,N040335,"CAM BULET DHI-ITC431-RW1F-IRL8 NACIONAL","DAHUA"
EC,I040336,"CAM BULET IPC-HFW7442HP-ZFR IMPORTADO","DAHUA"
EC,N040336,"CAM BULET IPC-HFW7442HP-ZFR NACIONAL","DAHUA"
EC,N020152,"ONU EPON WK- WIFI/TV - PROVIDERS NACIONAL","LOGO PROVIDERS"
EC,N060072,"DHI-NKB-5000-F KEYBOARD P/CAM. NACIONAL","JOYSTICK - DAHUA"
EC,I060072,"DHI-NKB-5000-F KEYBOARD P/CAM. IMPORTADO","JOYSTICK - DAHUA"
EC,I060074,"CONTROL ACCESO DHI-ASI7213X-T1 IMPORTADO","DAHUA"
EC,N060074,"CONTROL ACCESO DHI-ASI7213X-T1 NACIONAL","DAHUA"
EC,I060079,"LCD DHI-LS490UCM-EF 49' IMPORTADO","DAHUA"
EC,N060079,"LCD DHI-LS490UCM-EF 49' NACIONAL","DAHUA"
EC,N060080,"SOPORTE P/LCD DHI-LS490UC-EF-Y NACIONAL","DAHUA"
EC,I060080,"SOPORTE P/LCD DHI-LS490UC-EF-Y IMPORTADO","DAHUA"
EC,I060081,"SOPORTE PISO LCD DHI-LS490UC-EF-YD1000 IMPORTADO","DAHUA"
EC,N060081,"SOPORTE PISO LCD DHI-LS490UC-EF-YD1000 NACIONAL","DAHUA"
EC,I060092,"LCD DHI-LS460UCM-EF -46' IMPORTADO","DAHUA"
EC,N060092,"LCD DHI-LS460UCM-EF -46' NACIONAL","DAHUA"
EC,I060102,"CONTROL ACCE. DHI-ASI7213Y-V3 IMPORTADO","DAHUA- T1P"
EC,N060102,"CONTROL ACCE. DHI-ASI7213Y-V3 NACIONAL","DAHUA- T1P"
EC,N060103,"CONTROL ACCE. DHI-ASI3213G-MW NACIONAL","DAHUA"
EC,I060103,"CONTROL ACCE. DHI-ASI3213G-MW IMPORTADO","DAHUA"
EC,N080051,"SENSOR DE MOVIMIENTO 180º NACIONAL",""
EC,N080059,"IMOU BULLET IPC-G26EP-0208B NACIONAL",""
EC,N080061,"CAM THERMAL BLACKBODY DHTPCHBB NACIONAL","DAHUA"
EC,N080062,"CAM IR-BULLET IPCHFW3241TP-ZS NACIONAL","DAHUA"
EC,N080063,"CAM THERMAL TPC-BF2221-HTM NACIONAL","DAHUA"
EC,N080064,"CAM DOMO PTZ-SDTS-A404VA-2F NACIONAL","DAHUA"
EC,N080067,"CAM ALL-IN-ONE ANPR-CP20-RU1A NACIONAL","DAHUA"
EC,N080069,"NVR MNVR8208-GFWI NACIONAL","DAHUA"
EC,I080059,"IMOU BULLET IPC-G26EP-0208B IMPORTADO",""
EC,I080061,"CAM THERMAL BLACKBODY DHTPCHBB IMPORTADO","DAHUA"
EC,I080062,"CAM IR-BULLET IPCHFW3241TP-ZS IMPORTADO","DAHUA"
EC,I080063,"CAM THERMAL TPC-BF2221-HTM IMPORTADO","DAHUA"
EC,I080064,"CAM DOMO PTZ-SDTS-A404VA-2F IMPORTADO","DAHUA"
EC,I080067,"CAM ALL-IN-ONE ANPR-CP20-RU1A IMPORTADO","DAHUA"
EC,I080069,"NVR MNVR8208-GFWI IMPORTADO","DAHUA"
EC,N060068,"CABLE HDMI P/STB ART-GO NACIONAL",""
EC,I040357,"CAM MINI-DOM IPC-HDBW3441RPZAS IMPORTADO","DAHUA"
EC,N040357,"CAM MINI-DOM IPC-HDBW3441RPZAS NACIONAL","DAHUA"
EC,I040358,"CAM DOMO PTZ DH-SD49225XA-HNR IMPORTADO","S2 - DAHUA"
EC,N040358,"CAM DOMO PTZ DH-SD49225XA-HNR NACIONAL","S2 - DAHUA"
EC,N040359,"CAM DOMO PTZ DH-SD6CE445XA-HNR NACIONAL","AS-PV- DAHUA"
EC,I040359,"CAM DOMO PTZ DH-SD6CE445XA-HNR IMPORTADO","AS-PV- DAHUA"
EC,I040360,"CAM MINI-DOM DH-IPC-HDW3449HP TIOC IMPORTADO","IRLZF1050-B DAHUA"
EC,N040360,"CAM MINI-DOM DH-IPC-HDW3449HP TIOC NACIONAL","IRLZF1050-B DAHUA"
EC,I040361,"CAM. BULLET DHI-ITC237-PW6M IMPORTADO","IRLZF1050-B DAHUA"
EC,N040361,"CAM. BULLET DHI-ITC237-PW6M NACIONAL","IRLZF1050-B DAHUA"
EC,I040362,"CAM MINI-DOM IPC-HDBW3441RP-ZS IMPORTADO","DAHUA"
EC,N040362,"CAM MINI-DOM IPC-HDBW3441RP-ZS NACIONAL","DAHUA"
EC,N040363,"CAM MINI-DOM DH-IPC-HDBW5241FP NACIONAL","DAHUA"
EC,I040363,"CAM MINI-DOM DH-IPC-HDBW5241FP","DAHUA"
EC,N040364,"CAM MINI-DOM DH-IPC-HDBW3241RP-ZA S NACIONAL","ZAS - DAHUA"
EC,I040364,"CAM MINI-DOM DH-IPC-HDBW3241RP-ZA S IMPORTADO","ZAS - DAHUA"
EC,N040365,"CAM MINI-DOM DH-IPC-HDBW3241RP-ZS NACIONAL","ZS - DAHUA"
EC,I040365,"CAM MINI-DOM DH-IPC-HDBW3241RP-ZS IMPORTADO","ZS - DAHUA"
EC,I040366,"CAM MINI-DOM IPC-HDBW3441 EPAS IMPORTADO","0280B DAHUA"
EC,N040366,"CAM MINI-DOM IPC-HDBW3441 EPAS NACIONAL","0280D DAHUA"
EC,I040367,"CAM BULLET IPC-HFW3241EP-AS IMPORTADO","DAHUA"
EC,N040367,"CAM BULLET IPC-HFW3241EP-AS NACIONAL","DAHUA"
EC,N040368,"CAM BULLET IPC-HFW3441EP-AS  NACIONAL","DAHUA"
EC,I040368,"CAM BULLET IPC-HFW3441EP-AS IMPORTADO","DAHUA"
EC,I040369,"CAM BULLET IPC-HFW3241TP-ZS IMPORTADO","DAHUA"
EC,N040369,"CAM BULLET IPC-HFW3241TP-ZS  NACIONAL","DAHUA"
EC,I040370,"CAM BULLET IPC-HFW3441TP-ZAS IMPORTADO","DAHUA"
EC,N040370,"CAM BULLET IPC-HFW3441TP-ZAS NACIONAL","DAHUA"
EC,N040371,"CAM BULLET IPC-HFW2431TP-ZAS NACIONAL","DAHUA"
EC,I040371,"CAM BULLET IPC-HFW2431TP-ZAS IMPORTADO","DAHUA"
EC,I040372,"CAM BULLET IPC-HFW3241TP-ZAS IMPORTADO","DAHUA"
EC,N040372,"CAM BULLET IPC-HFW3241TP-ZAS NACIONAL","DAHUA"
EC,I040373,"CAM BULLET IPC-HFW3441TP-ZS IMPORTADO","DAHUA"
EC,I040374,"CAM BULLET IPC-HFW5241EP-ZE IMPORTADO","DAHUA"
EC,N040374,"CAM BULLET IPC-HFW5241EP-ZE NACIONAL","DAHUA"
EC,N040375,"CAM MINI-DOM IPC-HDBW3241EP-AS NACIONAL","DAHUA"
EC,I040375,"CAM MINI-DOM IPC-HDBW3241EP-AS IMPORTADO","DAHUA"
EC,N040373,"CAM BULLET IPC-HFW3441TP-ZS NACIONAL","DAHUA"
EC,I040376,"SOPORTE CAM. UNIVERSAL.8018 IMPORTADO",""
EC,M040376,"SOPORTE CAM. UNIVERSAL.8018 NACIONAL",""
EC,I020153,"ONU EPON WIFI-TV-TEL  IMPORTADO",""
EC,N020153,"ONU EPON WIFI-TV-TEL NACIONAL",""
EC,I020154,"ONU401 WD- WIFI/TV-EXO IMPORTADO",""
EC,N020154,"ONU401 WD- WIFI/TV-EXO  NACIONAL",""
EC,I040089,"BOTELLA/DOMO EMPALME 96 PELOS IMPORTADO",""
EC,N040089,"BOTELLA/DOMO EMPALME 96 PELOS NACIONAL",""
EC,I020211,"SET TOP BOX - ART-GO - ATLANTES","STB- ART-GO "
EC,N020211,"SET TOP BOX - ART-GO - ATLANTES","STB- ART-GO - Nacional"
EC,I080087,"GRAB. DHI-DAE-MXVR4104/4204-GFWI IMPORTADO"," DAHUA - MOBILE RECORDER"
EC,I080090,"CAM. DH-HAC-HDBW2241-FP-M-A-0280B"," DAHUA - MOBILE HAC"
EC,I080091,"CAM. DH-HAC-HDBW3200FP-M-0280B-S5"," DAHUA - MOBILE HAC"
EC,N080087,"GRAB. DHI-DAE-MXVR4104/4204-GFWI NACIONAL"," DAHUA - MOBILE RECORDER"
EC,N080090,"CAM. DH-HAC-HDBW2241-FP-M-A-0280B NACIONAL"," DAHUA - MOBILE HAC"
EC,N080091,"CAM. DH-HAC-HDBW3200FP-M-0280B-S5 NACIONAL"," DAHUA - MOBILE HAC"
EC,N020161,"SET TOP BOX- DCR-860J-QUAM NACIONAL","ART-GO"
EC,N040144,"ROUTER RB3011 UAIS-RM","MIKROTICK"
EC,N020103,"ONU EPON WK2802- WIFI/TV S/L NACIONAL","ART-GO - S/LOGO"
EC,I020103,"ONU EPON WK2802 - WIFI/TV S/L IMPORTADO","ART-GO - S/LOGO"
EC,N040379,"ADAPTADOR P/COLUMNA 100x100x44 (CAM. DOMO)",""
EC,N020014,"CABLE MODEM DOCSIS 3.0 NACIONAL","Modelo DPC3825"
EC,DHI-ITC431-RW1F-IRL8,"Cámara Bullet ","LPR - DHI-ITC431-RW1F-IRL8"
EC,Deco,"Decodificador Video Wall","Dahua"
EC,N040380,"SOPORTE CORTO P/CAMARA CALLE - 100x100x22",""
EC,N040381,"SOPORTE CORTO P/CAMARA CALLE - 100x100x44",""
EC,router,"ROUTER MW301R MERCUSYS 300MB","2 ANTENAS"
EC,CONTROLTCC,"CONTROL REMOTO TCC",""
EC,N010377,"PANEL WIFI WL8200-WH2 NACIONAL","DCN INDOOR"
EC,N010378,"PANEL WIFI WL8200-WH2 NACIONAL","48V (plug y POE 0.22A) Acceso gigabit por cable e inalámbrico2 p.de enlace ascendente gigabit. Puerto PSE p/alim. 4 puertos de enlace descendente gigabit. 2.4/5 G"
EC,N040382,"SOPORTE CORTO P/CAMARA CALLE - 100x100x36 NACIONAL",""
EC,N020195,"FUENTE 12V-1A STB ATLANTES NACIONAL","ATLANTES"
EC,I020195,"FUENTE 12V-1A STB ATLANTES IMPORTADO","ATLANTES"
EC,I020196,"CABLE HDMI STB ATLANTES IMPORTADO","ATLANTES"
EC,N020196,"CABLE HDMI STB ATLANTES NACIONAL","ATLANTES"
EC,N020197,"CONTROL REMOTO STB ATLANTES NACIONAL","ATLANTES"
EC,I020197,"CONTROL REMOTO STB ATLANTES IMPORTADO","ATLANTES"
EC,N010411,"SFP GPON OLT CLASS C++ - DCN NACIONAL",""
EC,N040400,"SOPORTE CORTO P/CAMARA CALLE EN T - 100x100/45x50",""
EC,N010418,"DECO MOTOROLA DSR-4460",""
EC,N020299,"WL8200-WL2- AP WIFI IN -WALL - DCN- NACIONAL",""
EC,N010419,"DECO CISCO D9859 9854",""
EC,N020198,"CONTROL REMOTO STB VARIOS","RECUPERADOS"
EC,N010421,"FIREWALL DCFW 1800E N6008 - DCN",""
EC,N040173,"SOPORTE PARED P/CAMARA - DS-1602ZJ - HIKVISION",""
EC,I010423,"SERVIDOR DCN S423G3 XEON GOLD 2TB RAM IMPORTADO",""
EC,N010423,"SERVIDOR DCN S423G3 XEON GOLD 2TB RAM NACIONAL",""
EC,090302,"IMPRESORA LASER P2500w c/WIFI",""
EC,IPCZAS,"IPC-HDBW3441RP-ZAS",""
EC,IPCZASS,"IPC-HFW3441T-ZAS",""
EC,N040217,"BOTELLA/DOMO EMPALME 512 PELOS NACIONAL",""
EC,N040408,"CAMARA MINI-DOM IPC-D2B20-ZS NACIONAL",""
EC,N020188,"SET TOP BOX IPTV- 32G 4GB NACIONAL",""
EC,I020188,"SET TOP BOX IPTV- 32G 4GB IMPORTADO",""
EC,ITC,"CAMARA MODELO ITC 431",""
EC,010411,"SFP GPON OLT CLASS C++ - DCN IMPORTADO",""
EC,N060063,"CAMARA WEB FULL HD 1080P NACIONAL",""
EC,100055,"ONU con wifi Huawei EchoLife EG8145V5",""
EC,100059,"Placa De Red Wifi marca Tp-link modelo Tl-wn881nd",""
EC,100102,"GRAB. DHI-DAE-MXVR4104/4204-GFWI IMPORTADO",""
EC,100104,"CAM. DH-HAC-HDBW2241-FP-M-A-0280B",""
EC,100105,"CAM. DH-HAC-HDBW3200FP-M-0280B-S5",""
EC,N010182,"ROUTER CCR-1036 12G-4S",""
EC,100146,"XPON ONU 1GE+WIFI ONU bridge/router V2801RGW 300Mbps 2 External Antenna","XPON ONU 1GE+WIFI ONU bridge/router V2801RGW 300Mbps 2 External Antenna"
EC,N010183 ,"ROUTER SWITCH CRS 112 8G- 4S C/FUENTE - MIKROTIK",""
EC,100148,"CAM. DH-IPC-HDBW3231FP-M-DAE-0280B CONEC.6 PIN","CAM. DH-IPC-HDBW3231FP-M-DAE-0280B CONEC.6 PIN"
EC,N010507,"ROUTER CCR1009-7G-1C-1S+",""
EC,N020403,"CONTROL REMOTO QUAM",""
EC,N020408,"FILTRO PARA CABLE MODEM + TV FHP-H50A",""
EC,N020413,"ONU ASKEY RTV9015VW",""
EC,N020144,"ONU EXO 100G",""
EC,N020145,"ONU HUAWEI HG532S",""
EC,N020414,"ONU KINGTIPE PN",""
EC,N020415,"ONU MITRASTAR DSL-240 HN-T1C",""
EC,N020416,"ONU ZYXEL VMG1312-B10B",""
EC,N020057,"CABLE MODEM DOCSIS 3.0 NETGEAR CG3000D","NETGEAR CG3000D"
EC,N020163,"CABLE MODEM DOCSIS 3.0 MOTO SBG6580","MOTO SBG6580"
EC,N020417,"ONU FD-HG8410C - FULLDOMUS",""
EC,I080071,"PANTALLA SMART INTERACTIVE - LCH75-MC410 -IMPORTADO","DAHUA"
EC,N080071,"PANTALLA SMART INTERACTIVE - LCH75-MC410 -NACIONAL","DAHUA"
EC,N040509,"CAM BULLET IPC-HFW3449T1P-AS-TIOC",""
EC,SERVICIO ALARMA Y MONITOREO,"ALARMA CONTROL REMOTO","SERVICIO ALARMAS OFICINA ZUVIRIA 680 "
EC,N020430,"ONU ART-GO SINGLE BAND-WOLCK",""
EC,N020431,"ONU ART-GO DUAL BAND-WOLCK",""
EC,N020432,"ONU EPON KINGTYPE PNC04V",""
EC,N010683,"CONTROL REMOTO DECOS SATELITAL",""
EC,N010690,"Intercomunicador DHI-VTT201",""
EC,N010692,"ROUTER RB1200",""
EC,N060223,"TELEFONO FIJO",""
EC,N020438,"ROUTER ENCORE 4PUERTO",""
EC,N010695,"DHI-ITASD-020RA - DETECTOR LUZ DE TRAFICO",""
EC,N040513,"CAM DHI-ITC952-AU3F-IRL8F1640 - FOTOMULTA",""
EC,N010174,"ROUTER CRS328-24P-4S +RM",""
EC,N080904,"CAM MINI DOMO IPC HDBW3241FP-M-DAE",""
EC,N080905,"CAM. BULLET ANPR-ITC215-PW6W",""
EC,N080906,"DAE CDM5110-CYP CAMARA CONDUCTOR",""
EC,N080907,"DAE-CFM5210-CYP CAMARA MONITOREO FRONTAL",""
EC,N080910,"KIT ALARMA SEGURIDAD ART ARC3000H-03",""
EC,N080911,"KIT VIDEO INTERCOM DHI-KTP01 (F)",""
EC,N080914,"MD02 PANTALLA ALARMA P/CONDUCTOR",""
EC,N080915,"MEC-W320 CAMARA DE CASCO ",""
EC,N080916,"DHI-VTH5341G-W MONITOR INDOOR ",""
EC,N062244,"HDMI EXTENSOR 60 MTS",""
EC,N020464,"ROUTER DOMICILIARIO VARIOS",""
EC,N062248,"SOPORTE P/LCD DHI-LS460UC-EF-Y","IMPORTADO"
EC,N062249,"SOPORTE PISO LCD DHI-LS490UC-EF-YD1000","IMPORTADO"
EC,N020480,"Cable Modem Arris DG2460A",""
EC,N020481,"Cable Modem Arris DG860P2 ",""
EC,N020482,"Cable Modem Arris TG1682G",""
EC,N020483,"Cable Modem Arris TG2482A ",""
EC,N020485,"ONU FD-HG8410C - FULLDOMUS ",""
EC,N020486,"Cable Modem Hiltron CGNV2",""
EC,N020487,"ONT S/RF Huawei EG8141A5 ",""
EC,N020488,"ONT S/RF Huawei EG8141H5",""
EC,N020489,"ONT C/RF Huawei EG8143A5",""
EC,N020484,"Cable Modem Arris TG862A ",""
EC,N020490,"ONT C/RF Huawei HG8247H ",""
EC,N020491,"ONT S/RF Huawei HG8245H5",""
EC,N020492,"ONT  S/RF Huawei HG8245H5",""
EC,N020494,"ONT C/RF Huawei HG8247H5",""
EC,N020493,"ONT C/RF Huawei HG8247H",""
EC,N020495,"ONT S/RF Icon IC405WSG",""
EC,N020496,"ONT Icon IC455WDB ",""
EC,N020497,"Cable Modem Pace Docsis D5001 ",""
EC,N020498,"Cable Modem Thomson DCW775AR ",""
EC,N020499,"ONT PACHCOM Vector4 HG8546M",""
EC,N080999,"CAMARAS DE SEGURIDAD",""
EC,N081010,"CINTA MESH",""
